pokemon_id,name,species,weight,height,type1,type2,sprite,artwork,shiny_artwork,hp,attack,defense,special_attack,special_defense,speed,gen,romanji,jap_name,flavor_text,female,male,gender_label,special_group
665,spewpa,Scatterdust Pokémon,84,3,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/665.png,45,22,60,27,30,29,generation-vi,Kofuurai,コフーライ,"It lives hidden within thicket shadows. When predators attack, it quickly bristles the fur covering its body in an effort to threaten them.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
666,vivillon,Scale Pokémon,170,12,bug,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/666.png,80,52,50,90,50,89,generation-vi,Viviyon,ビビヨン,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
667,litleo,Lion Cub Pokémon,135,6,fire,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/667.png,62,50,58,73,54,72,generation-vi,Shishiko,シシコ,"The stronger the opponent it faces, the more heat surges from its mane and the more power flows through its body.",87.5,12.5,Female 87.5% / Male 12.5%,Ordinary
668,pyroar,Royal Pokémon,815,15,fire,normal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/668.png,86,68,72,109,66,106,generation-vi,Kaenjishi,カエンジシ,The male with the largest mane of fire is the leader of the pride.,87.5,12.5,Female 87.5% / Male 12.5%,Ordinary
669,flabebe,Single Bloom Pokémon,1,1,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/669.png,44,38,39,61,79,42,generation-vi,Flabebe,フラベベ,It draws out and controls the hidden power of flowers. The flower Flabébé holds is most likely part of its body.,100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
670,floette,Single Bloom Pokémon,9,2,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/670.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/670.png,54,45,47,75,98,52,generation-vi,Floette,フラエッテ,It flutters around fields of flowers and cares for flowers that are starting to wilt. It draws out the hidden power of flowers to battle.,100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
671,florges,Garden Pokémon,100,11,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/671.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/671.png,78,65,68,112,154,75,generation-vi,Florges,フラージェス,"It claims exquisite flower gardens as its territory, and it obtains power from basking in the energy emitted by flowering plants.",100.0,0.0,Female 100.0% / Male 0.0%,Ordinary
672,skiddo,Mount Pokémon,310,9,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/672.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/672.png,66,65,48,62,57,52,generation-vi,Meecle,メェークル,"Thought to be one of the first Pokémon to live in harmony with humans, it has a placid disposition.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
673,gogoat,Mount Pokémon,910,17,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/673.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/673.png,123,100,62,97,81,68,generation-vi,Gogoat,ゴーゴート,It can tell how its Trainer is feeling by subtle shifts in the grip on its horns. This empathic sense lets them run as if one being.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
674,pancham,Playful Pokémon,80,6,fighting,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/674.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/674.png,67,82,62,46,48,43,generation-vi,Yancham,ヤンチャム,"It does its best to be taken seriously by its enemies, but its glare is not sufficiently intimidating. Chewing on a leaf is its trademark.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
675,pangoro,Daunting Pokémon,1360,21,fighting,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/675.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/675.png,95,124,78,69,71,58,generation-vi,Goronda,ゴロンダ,"Although it possesses a violent temperament, it won’t put up with bullying. It uses the leaf in its mouth to sense the movements of its enemies.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
676,furfrou,Poodle Pokémon,280,12,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/676.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/676.png,75,80,60,65,90,102,generation-vi,Trimmien,トリミアン,Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
677,espurr,Restraint Pokémon,35,3,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/677.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/677.png,62,48,54,63,60,68,generation-vi,Nyasper,ニャスパー,The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
678,meowstic,Constraint Pokémon,85,6,psychic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/678.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/678.png,74,48,76,83,81,104,generation-vi,Nyaonix,ニャオニクス,"When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
679,honedge,Sword Pokémon,20,8,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/679.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/679.png,45,80,100,35,37,28,generation-vi,Hitotsuki,ヒトツキ,Apparently this Pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
680,doublade,Sword Pokémon,45,8,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/680.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/680.png,59,110,150,45,49,35,generation-vi,Nidangill,ニダンギル,"When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
681,aegislash,Royal Sword Pokémon,530,17,steel,ghost,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/681.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/681.png,60,50,140,50,140,60,generation-vi,Gillgard,ギルガルド,"Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
682,spritzee,Perfume Pokémon,5,2,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/682.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/682.png,78,52,60,63,65,23,generation-vi,Shushupu,シュシュプ,It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
683,aromatisse,Fragrance Pokémon,155,8,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/683.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/683.png,101,72,72,99,89,29,generation-vi,Frefuwan,フレフワン,"It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
684,swirlix,Cotton Candy Pokémon,35,4,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/684.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/684.png,62,48,66,59,57,49,generation-vi,Peroppafu,ペロッパフ,"To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
685,slurpuff,Meringue Pokémon,50,8,fairy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/685.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/685.png,82,80,86,85,75,72,generation-vi,Peroream,ペロリーム,It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
686,inkay,Revolving Pokémon,35,4,dark,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/686.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/686.png,53,54,53,37,46,45,generation-vi,Maaiika,マーイーカ,Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
687,malamar,Overturning Pokémon,470,15,dark,psychic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/687.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/687.png,86,92,88,68,75,73,generation-vi,Calamanero,カラマネロ,"It wields the most compelling hypnotic powers of any Pokémon, and it forces others to do whatever it wants.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
688,binacle,Two-Handed Pokémon,310,5,rock,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/688.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/688.png,42,52,67,39,56,50,generation-vi,Kametete,カメテテ,"Two Binacle live together on one rock. When they fight, one of them will move to a different rock.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
689,barbaracle,Collective Pokémon,960,13,rock,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/689.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/689.png,72,105,115,54,86,68,generation-vi,Gamenodes,ガメノデス,"When they evolve, two Binacle multiply into seven. They fight with the power of seven Binacle.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
690,skrelp,Mock Kelp Pokémon,73,5,poison,water,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/690.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/690.png,50,60,60,60,60,30,generation-vi,Kuzumo,クズモー,"Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
691,dragalge,Mock Kelp Pokémon,815,18,poison,dragon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/691.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/691.png,65,75,90,97,123,44,generation-vi,Dramidoro,ドラミドロ,"Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
692,clauncher,Water Gun Pokémon,83,5,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/692.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/692.png,50,53,62,58,63,44,generation-vi,Udeppou,ウデッポウ,They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
693,clawitzer,Howitzer Pokémon,353,13,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/693.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/693.png,71,73,88,120,89,59,generation-vi,Bloster,ブロスター,Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
